real_tweet,new_label
 gimana cara ngilangin table kecil itu ya guys  tadi aku buat daftar isi  yg table kecil itu ke ikut di atas  ,0
 ada saran gak guys aku harus ngapain      ,0
 gais mau tanya ada yg di jurusan organisasinya lg adain paid promote ga  kalau ada mau aku dm tanya  makasii,0
 guyss ada yang mau isi kuesioner temen sender ga ya  kriterianya gaada cuman pecinta indomie aja  ,2
 guyss  sender boleh minta tolong buat ngisi kuesioner pra penelitian sender untuk tugas akhir  ga  kriterianya ada dibawah ini yaaa  link sender taruh di rep  thank youuu    ,2
 gaes bimbingan pas lg uas gpp kan ya  aku ada target awal januari mau sempro soalnya ,0
 kakak yg anak uin mau nanya dong mending join hmj atau demaa ,0
 haloo warga colle  ada yg mau bantu like tugas ku gk  komen ya ntar aku dm mkshhh,2
  hallo semua  buat yang udah selesai proskip  boleh tau ngga apa aja yang kalian tulis di ppt  dan apa saja yang dibahas untuk sidang proskip ya   terimakasih banyak ,0
 halo  disini ada yang berkenan untuk like dan komen video tugas uas aku  kalo ada boleh rep yaa kalo mau barter saling bantu boleh bgt kokkk  ,2
 gaes  sender boleh mintol like foto kelas sender buat lomba gak  nnti link nya ada di rep  tengkyuu  ,2
 sarannya kk agar aku bisa semangat nugas    ,0
 ada yang anak umy  mau minta tolong boleh engga  kalo boleh reply ya makasiii,2
 ada yang punya dan mau sharing   ,1
 halo teman teman jadi aku butuh banyak likes buat tugas video tugasku  boleh minta waktunya sejenak buat kasih likes di tugas video ku   nanti link nya aku taruh di rep  mohon bantuannya ya teman teman  terima kasih,2
 minta doanya ya temen  hari ini sender terakhir uas semoga lancar  semangat juga buat temen  yang lainn ,0
up guys  apakah sebaiknya ganti judul atau tidak      ,0
 boleh mintol cocokin grammar ga kaka    ,1
 haloo ada yang mau bantuu aku buat nonton   l ke vid kuu   kaloo ada yg bisa tolong rep yhh nnt ak dm  terimaa kasiii bnykkk ,1
 hi guys  di sini ada anak komunikasi semester akhir lagi nyari tempat magang gaa  aku  ada info nih  buat di salah satu instansi pemerintah yang di jakarta  bisa langsung masuk buat januari depan  rep aja yaaa nanti aku dm  lumayan guys buat nambah pengalaman di cv  ,0
 tes toefl    k  mahal banget ga sih ,0
selama ini mereka liat tugasku    kesel banget ,0
aku kan suka ngumpulin tugas awal awal karena takut lupa karena aku juga kerja  dosenku suka banget tuh ngumpulinnya via gdr ve  dan kemarin aku denger temenku bilang  liat tugasnya si  aku  aja sih kayak biasanya  dia pasti udah ngumpulin di gdr ve  demi apapun ternyata  cont   ,0
 bismillah  kimor wangi wangi wangi wangi wangi,1
 ucapan terimakasih di kata pengantar  ortu dulu atau dosen  dulu ya  atau terserah wehhh   makasih,1
 kalo misal di skripsi udah pake uji regresi berganda  perlu pake uji korelasi pearson juga ngga ,0
 kalian pernah ngalamin masa masa ngabaikan skripsi selama berapa hari minggu bulan  aku ga tau kenapa kok rasanya capek polll sampe  skripsi ya aku abaikan semingguan,0
 biasanya liat di twitter  sekarang bisa dteng langsung hehehhhehehe yeay  ,1
 jadi hari ini gw ada janjiian ketemu dosen jam    buat bimbingan  chat wa dosenya gimana ya buat ngingetin klo hari ini gw mau bimbingan lagi sesuai kesepakatan kemarin  ada saran kata kata yang sopanya buat chat dosen  terima kasih yg udha respon,0
 pingin cuti kuliah karena capek banget  mengganggu banget capek ini sampai kalau lagi diskusi berdua sama dosen aku remedi mulu,0
 kakak  yang sering bikin paper jurnal  yang dimaksud ringkasan penyajian data itu apa ya  terima kasih  ,2
 adakah anak undip yg bisa dimintain tolong buat download skripsi di repofeb ,0
 guys mau nanya dong kalo data penelitian kita terjadi autokorelasi itu transformasi yang bisa di lakuin apa aja ya  thank you,0
 sbnrnya kalau kita mau awal bimbingan skripsi ke dospem   atau   duluan yang bener ,0
 dah bangun kesiangan  eh ternyata kosong  ,1
 halo  ada mhs universitas andalas ngga yang bisa akses skripsi di repository ,1
 rekomen kemeja basic tapi ga pasaran buat kuliah tp juga bsa jd outer santai dongg buat cowo,1
 warga twt ada yg mau isi kuesioner aku nggaa  kebetulan kriterianya memang cocok utk anak twt yg doyan ngetweet gitu  rep ya kalo bersedia  terimakasih  ,2
 hai teman teman  boleh bantu isi kuesioner penelitianku  kriterianya      perempuan    berusia    hingga    tahun    pengguna instagram  untuk link nanti aku share di reply  terima kasih ,2
 kalau laptop sering not responding itu boleh langsung dimatiin gak sih  ada yang pernah ngalamin gak ,0
 guyss bagi template chat dosen mo minta ttd dongg  tia,0
 harga sewa kostku naik guys    ,1
 udah mau kerja praktek dan optimis banget nyari nyari perusahaan terdekat  pas nanya nanya ke kating malah di tanya  ada ordalnya ga  kalo ga ada susah masuknya    langsung pesimis   soalnya ga ada ordal samsek emang ya daftar daftar aja terdekat dari rumah,0
 ada yg tau ga ngeprint foto pake hvs tp hasil nya glossy  itu nama jenis print nya apa  mau bilang ke abg  fotocopy nya tp bingung bilang nya gimana  makasih sebelumnya  no salty guys  ,0
 klo hari ini cuma ada satu matkul dan ngga sampe   jam kalian bakal tetep masuk ngga  bukan matkul wajib jg,0
pernah ga  kalo aku sering  selama masih enak juga tetep dimakan     ,0
cari printer buat skripsi sama print tugas adek yg masih smp  lebih baik yang atas atau bawah    ,1
 kalian pernah nunggu dosbing berjam  gak sih  ,0
  berapa usia laptop kalian  laptop apa yang bagus untuk pemakaian jangka panjang,0
 semalem baru beres uas sit in  skrg lagi kerja sambil paralel ngerjain uas take home   jumatnya sidang tesis baru dikabarin kemaren  wish me luck ya guys     ,1
 ini biar proofing tools nya pake bahasa indonesia terus gimana  ya  aku udah pilih yang bahasa indonesia tapi waktu ngetik kalimat baru selalu balik lagi ke bahasa inggris  atau emang cara kerjanya kayak gitu  ya   ,0
 apa yg kalian lakuin waktu ngerasa capek batin capek pikiran tapi masih ada   tugas uas take home ,0
 bantu sender isi kuesioner nya dongg  kriterianya mahasiswa yang sedang bekerja  masih kurang   an lagi hiks  rep yaa nanti sender dm  makasih banyak have a nice day    ,2
 aku mau bimbingan trus dospemku bilang pagi ini  wktu aku ke kampus dospemku belum dateng ternyata  trus aku wassap beliau dimana  sekarang udah dateng  baiknya aku langsung ke ruangan beliau apa nunggu wassapku dibales ya   ,1
 kmrn perpisahan ppl di sd dpt hadiah dr muridku  lucu bgt ak dikasih barbie  bonus buku mewarnai lgi   lumayan buat menghilangkan stress ngerjain skripsi   kadang anak  tuh klo ngasih hadiah out of the box bgt   seneng  terharu jd satu    ,1
personal branding kalo isinya ada bahas ttg perjuangan semi gap buat dptin ptn skrg tu boleh gasi  bingung soalnya gaada prestasi    ,1
 guys kalo dosen minta jam tambahan di luar pekuliahan tuh wajar ga sih    masalahnya ini lagi uas dan beliau minta jam tambahan yg kedua kali yg artinya kita ketemu   x yg wajarnya cuma   x ,0
 kak bagi tips buat ngasih surat sama proposal ke perusahaan industri yang mau dipakai magang dong   gimana cara sama etika yang baiknya soalnya disuruh ngajuin sendiri ga sama kampus  makasihh,0
 kalian kalau uts atau uas jawabannya seadanya   sebisanya kalian apa harus perfect dan harus bener semua ,1
 kalian dulu study tour nya smt berapa dan dinegara mana ,1
 sender salah lihat tanggal uasssss  untung salah lihatnya kecepetan sehari bukan kelewatan    ,1
 yok spill lama liburan kampus kalian yg elit itu,0
 prodi gue emg masyaallah  please banget gue capek dari jaman sd disuruh bawa bunga  masa kuliah juga masihan disuruh bawa bunga   btw  ini yg ikut goro  gotong royong  juga disuruh pd bawa bunga   ,1
 belum telat kan yaa  kalo baru mau ngerjain semester depan  huhu  ,0
 foto ini sangat menggambarkan guweh  cr  lewat tl  ,1
 gais baju sempro semhas sidang tuh emang harus banget jilbab hitam  baju putih  rok hitam ya  emang gaboleh baju formal tapi warna lain  kalau semisal sender balik jilbab putih  baju hitam boleh ngga ya ,1
 bantu isi   barter kuesioner penelitian yukk  kriteria      sedang berpacaran    berkuliah di kampus jabodetabek    usia         tahun  makasih banyak yg udah mau bantu  semoga sehat selalu      ,2
 cara record di gmeet gmn si fes,1
 uas boleh open device karena dosennya sadar ngadih soal yg susah bgt    tapi tetep aja waktunya gk cukup     ,0
 kalau misal tanya jawab pas presentasi trs kita belum bisa jawab bilangnya gimana ya ke yang nanya biar sopan ,0
 gais yg jurusan arab  ini knp ya fontnya jadi kotak pas dipdfin  pake traditional arabic dan arabic typesetting ttp gini    ,1
pengaduan aku   ,1
 aku salah ngga ya ngelaporin kelakuan kawan kelompok aku yang bikin tugasnya telat dikumpul sama banyak kesalahan  dia di tugas kelompok yg lain     in case udh aku jelasin jg kalo dia udh sering diingetin loh     soalnya dah ada semingguan dosen aku ngga bales pesan  cont ,0
gimana ya   ,0
semaleman aku nungguin dosbingku kan ternyata ga ngechat   aku mau ngechat takut ganggu atau ga sopan karna beliau ga ngechat ke aku duluan  huhu aku salah gak ya     karna first time bimbingan online jadi aku gatau gimana nya   mau aku chat lagi hari ini ngomongnya  cont   ,0
 guys ada yang punya info publisher sinta   yang publish bulan ini gak ,0
 berada di semester akhir bener bener nguji kekuatan mental  bengong dikit overthinking dan insecure  bawaannya pengen nangis  ngerasa ga ada progress  semangat buat kita semua  semoga dikuatkan   ,0
 tips dan trik daftar magang mbkm dong guyss,1
 kalo kalian anak kos terus diitawarin ortu beli motor baru buat transport kuliah mau ga    biaya ditanggung ortu   sender takut ngerasa jadi beban karena selama ini kuliah cuma jalan kaki ,0
guys ada anak unila  format sitasi sesuai panduan unila gimana si  gue cari di panduan ga nemu ,1
 halooo ada yg mauu followan akun tugas nggk    yukk drop unamenya  jangan lupa fb yaww,1
 saran kegiatan buat ngisi waktu liburan dong guys  sebelum smt besok skripsian  ,0
 ada yang bisa bantu sender buat analisis kepribadian diri sendiri ga  ga bantu garap cman mau tanya  aja gtu,0
 gais mau tanya  ngerjakan ta dari awal banget sampe selesai sidang bisa nggak sih dalam satu semester   kalo bisa minta testinya dong  makasiiihh,0
 guys gue besok sore pulang kampung karna dah kelar uas  kalian kapan pulkam  ,0
 ada yg buka jasa turnitin no repository ga ya   yg trusted dong butuh bngt  ,0
 tips menjalani s  dong kaka ,0
 mumet bgt yaallah mikirin skripsi dosen pembinbing yang kayak gituuu ,1
 ada yg tau gak ini kenapa waktu dipake buat buka google scholar malah begini    help plis    ,0
 notice me juseyo plis plis           ,1
 drop desain ppt buat sidang pls  ,0
 disini ada yang dari u n m    mau minta tolong login untuk download jurnal,2
 haloo  ada yg punya rekomendasi buku atau jurnal yg bagus tentang seo gk ya temen    butuh bgt buat nulis konsep di laporan magang nih huhu    makasi byk sblmnya   ,0
 guys  ini caranya gimana ya biar si kalimat nomor sejajar sama kalimat detil  itu mereka masih satu kalimat gtu  pake ruler gasamaa  itu buat di daftar isi btw  thxxx  ,1
 kalian uas tgl berapa  kalo sender    januari       ,0
 kak  contoh tugas article review itu gimana  ya  aku sasing btw  please   ,1
 stress banget surat observasi dri akademik nggak jadi  padahal udh   mingguan  sender butuh cepet soalnya skolah udah mau libur   ,0
 halo apakah ada kaka  disini yg merupakan seorang nakes  apakah berkenan buat dilakukan wawancara  wawancaranya santai bgttt ko ganyampe    menit buat keperluan tugas  mohon maaf klo minta tolongnya lewat base ini  kepepet bgtt soalanya makasihhh    ,1
 haloo temen temen boleh minta tolong like n komen vidio tugas ku tdkk di yt   nanti link nya aku rep di bawah  ,2
 spill pertanyaan kalian pas observasi tempat penelitian dong  tadinya mau konsul sama dosbing  tapi bisanya lusa sedangkan udah janjian hari ini,1
 enakan ngerjain di kamar atau di perpus y,1
 ges skripsi paling cepet berapa bulan ya    takut ni bntar lg skripsian,0
 ada yang tau cara ngisi ini secara otomatis ga  cape banget kalo manual  lagi ngejar deadline soalnya  tia   ,0
juga dia suka ngga liat jam kondisi kalo nanyain tugas kelompok   ,0
 menurut kalian aku yg salah atau dia yg over  soalnya di grub kelompok cmn bahas mau ngerjain dimana  dan yg lain juga udh iya iya aja  apakah aku wajib bales juga     pdhal aku juga ngga pernah nolak ko dimanapun btw beberapa kali aku sekelompok sama org ini  cont   ,0
 temen  ada saran buat nuruin similarity index  aku sisa   hari buat daftar seminar huhu,1
 guys yang minat bakor ikutan ini yuu  ,1
 ngerjain skripsi   kalimat  istirahat nya   hari,0
 guys kalo dosen masuk icu karena sakit  kita sebagai mahasiswanya harus gimana ya  pengen ngasih sesuatu atau apa gitu tapi bingung apa ya  ada saran   yang ngasi sekelas btw ,0
 saran laptop atau notebook budget    jt an dong guys  btw aku jurusan administrasi publik  jadi ga perlu instaii apiikasi berat  makasih sebelumnya ,1
  siapa tau berguna utk yg lg skripsian or bikin makalah hehe ,0
 kalo dateng ke sempro temen satu bimbingan ga akrab banget ga bawa hadiah gapapa kan yaa,0
 mba mas fotocopy an itu suka kesel ngga si kalo ada mahasiswa ngprint makalah trus filenya berantakan   ,1
wuffyu huhu,1
hallo    hari ini aku ultah hihi  dan gatau kenapa rasanya bm di doain warga  biar di tahun ini aku bisa lulus skripsi cepet dan baik sama bisa dapet kerja yg bagus juga di umur yang sekarang ini       buat yang udah doain makasi ya  semoga doa baik balik ke kalian     cont   ,0
 mau nanya aja ini  tuk mahasiswah tingkat akhir  kalian punya tabungan yg cukup kah stlh ini   sender   kayanya masih belum cukup   ,0
 halo guys  di sini ada yang punya kenalan orang lawfirm kah  yang bisa diwawancarai   menit secara online untuk tugas uas sender nggak  tia   ,0
orang buat beli  tapi pada kaga mau      ,1
 ikut p n t  an  jualan tiket sama pemasukan lain belom nutup pengeluaran  p n t  nya wajib gantiin beli tiketnnya  kalau gua lebih milih nolak bayar  karena u ng buat makan dah mepet banget egois ya  sebelumnya udah berusaha banget buat jualin  sampe mohon mohon ke  cont   ,1
penasaran  ada ga si dosen yang ikt follow basse ini  ,1
    pasti capek banget ya habis nugas tapi dibikin kesel juga sama tukang fc,1
 intinya mba ini mau ngeprint tapi mba mba fotocopy nya pelit wifi  padahal sama mas mas yg biasa pasti dikasih  dan mba ini mau ngisi nama npm di komputer tapi sama sekali ngga dikasih sama mba mba fc nya  mba nya marah dan pulang pulang nangis  kasian  i feel u mba  cont   ,1
bimbingannya boleh ga sih  aku takut dospemku risih,0
 kemarin aku sempet janjian mau bimbingan sama dospem  nah pas aku udah nyampe kampus  dospem aku ngabarin kalo beliau ada luar kampus  krn akunya ga bawa motor sendiri jadi sama beliau katanya gapapa bimbingan hari ini  kalau misal aku chat dospem nanya tempat  cont ,0
 halo kakak  arsitektur boleh minta saran channel youtube buat belajar archicad  atau media belajar lainnya juga bolehhh  thanks in advance    ,1
 pap kuliahmu pagi ini anak rajin,0
 kalo regresi berganda data primer itu yg dimasukin ke spssnya yg total kan ya ,1
 aku mau ngasih hadiah ke temen yg sempro sidang wisuda gitu  mending apa ya selain bucket bunga atau snack  makasii ,0
 guys  proposal skripsi ada kata pengantar  makasih,0
 gimana sih caranya biar ga pelor alias nempel molor   cape banget ketiduran teros ,0
 kalau mau rubah objek judul penelitian tapi variabel masih sama mending dikasih tau lewat chat dulu dospemnya atau dichat cuma nanya kapan bisa bimbingan ya  nanti pas ketemu aja dikasih tau  sarannya dong guys  ,0
 sobat maroon alias unsikuy alias universitas sisi kali ni yang sering ke perpus tau password wifi perpus gasiii  jele banget sinyal di perpus soalnya ,1
 ada yang bersedia bantu isi kuisioner buat penelitian tugas uas sender gk    kriteria responden     mahasiswa yang kampusnya di jakarta    gen z  nanti sender dm ya  terima kasih orang baik  ,2
 aaaa semangat uas  wangi wangii,1
 aku skrg otw semester    tbtb ditawarin kahim buat join himpunan ambil danus  menurut kalian gimana  worth it ga ya ,1
